	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
735	7	0.3387829246139873	2.1464674030031476	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.0		meanpool		True		361.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2558.996	687	745	893	879	731	931	745	741	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0641	adam	5	+accuracy	0.4683988764044944	2558.98	00:02:02	11	0	745	893	879	731	729	745	741	1.6119550828183635	0	0.3006357856494096	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.4607361350740704
736	0	0.3996366939146231	1.3307978323527745	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.096	829	687	741	853	743	685	739	925	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0037	adam	5	+accuracy	0.9708567415730337	2549.096	00:00:28	4	829	685	741	10	743	685	419	925	0.11786890212683641	0	0.3533151680290645	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.495237261908395
737	2	0.36603088101725706	2.6900623525891985	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.252	721	687	713	755	1391	995	845	731	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.039	adam	5	+accuracy	0.9440543071161048	2552.252	00:00:36	6	721	687	713	755	1391	995	723	731	0.2487689545203684	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.510746676581246
738	8	0.26612170753860126	4.3506161349160335	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.4		maxpool		True		446.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2565.216	1085	811	709	735	853	745	821	1039	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0933	adam	5	+accuracy	0.22682584269662923	2565.212	00:02:55	12	1085	683	687	735	853	685	821	687	6.1521555323725785	0	0.16712079927338783	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.471672303336007
739	0	0.20799273387829245	1.6024716581617082	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4		attention		True		180.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2561.804	827	687	701	795	749	701	723	733	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0	adam	5	+accuracy	0.20610955056179775	2561.804	00:01:02	4	273	687	701	795	749	701	723	733	1.6032068457049824	0	0.20799273387829245	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6024716581617082
740	1	0.3860127157129882	1.6416394029344832	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2547.904	709	843	1045	687	713	741	879	1133	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0217	adam	5	+accuracy	0.9547050561797753	2547.896	00:00:28	5	709	843	1045	687	0	741	879	1133	0.1408350666364034	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.40376227242606
741	5	0.27338782924613986	380126.2511160714	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6, 7]	480		510.0	cnn	seq2vec	300.0	True	embedding	classifier	2564.756	871	843	755	861	693	779	839	881	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0825	adam	5	+accuracy	0.5207162921348315	2564.756	00:01:21	9	217	843	699	223	693	0	231	687	39224.85036084536	0	0.2706630336058129	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1068861.2232142857
742	12	0.3260672116257947	21.622377245766774	False		True	single_id	just_spaces	semisupervised_text_classification_json	16	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7]	369		327.0	cnn	seq2vec	300.0	True	embedding	classifier	2564.388	783	1103	777	735	791	727	811	829	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0084	adam	5	+accuracy	0.6478230337078652	2564.388	00:02:09	16	687	1103	717	735	749	707	811	829	20.44557297586948	0	0.2688465031789282	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	299.04551805768693
743	2	0.3569482288828338	6.70333663395473	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2550.02	851	715	1181	687	707	687	685	729	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0741	adam	5	+accuracy	0.8636470037453183	2550.02	00:00:41	6	851	715	1181	687	10	687	685	729	1.5917904507019993	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	17.2870416368757
744	0	0.4014532243415077	1.3545779943466187	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.136	815	735	687	763	685	1027	741	715	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0024	adam	5	+accuracy	0.9488529962546817	2549.128	00:00:27	4	815	735	687	755	685	1027	741	715	0.2100980105471522	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.051642976488386
745	3	0.3542234332425068	3.811467572620937	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.1												linear				bag_of_word_counts	classifier	2530.376	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0814	adam	5	+accuracy	0.900749063670412	2530.376	00:08:34	7	561	561	561	561	561	0	561	561	0.3054816282270581	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.034994350160871
746	3	0.29064486830154407	1.7507734162466866	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.0		final_state		True		184.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2554.268	759	1009	703	805	749	805	763	781	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0235	adam	5	+accuracy	0.37956460674157305	2554.184	00:01:16	7	759	971	703	805	749	161	753	687	1.536099946454223	0	0.27974568574023617	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8832385642187937
747	6	0.35513169845594916	11.867171314784459	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.356	835	793	739	1195	831	1067	759	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0607	adam	5	+accuracy	0.9042602996254682	2549.356	00:00:50	10	335	791	737	1195	831	977	759	687	1.2003764000613144	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	20.79820304598127
748	2	0.4087193460490463	1.3464373997279575	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.576	727	735	825	1093	687	903	787	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0007	adam	5	+accuracy	0.8920880149812734	2549.568	00:00:40	6	727	735	825	1093	687	903	687	687	0.46661832002218295	0	0.36239782016348776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5081614324024746
749	5	0.3069936421435059	1.5957714659827096	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.4		meanpool		True		179.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2557.556	737	901	713	755	1391	995	723	811	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.066	adam	5	+accuracy	0.2885065543071161	2557.54	00:02:07	9	737	10	687	10	687	995	723	811	1.589796293987317	0	0.29427792915531337	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5693649530410767
750	1	0.2524977293369664	407.54458095005583	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7]	303		446.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.704	825	809	899	743	1155	885	709	851	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0279	adam	5	+accuracy	0.3387172284644195	2560.704	00:00:46	5	825	809	899	743	1155	769	709	851	1353.5411658697808	0	0.24704813805631246	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1980.2618748256139
751	5	0.35967302452316074	2.4363117831093923	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.1		meanpool		True		296.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2557.776	687	1029	1273	1159	811	717	837	841	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.028	adam	5	+accuracy	0.9098782771535581	2557.772	00:01:25	9	0	1029	1273	1159	0	717	0	841	0.27128431336319403	0	0.3069936421435059	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.592303422519139
752	2	0.35240690281562215	7.327649566105434	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.972	1229	841	835	775	1051	757	797	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0799	adam	5	+accuracy	0.8473782771535581	2548.96	00:00:31	6	1229	771	835	775	10	757	797	687	2.10571270299315	0	0.3505903723887375	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	18.007171303885325
753	11	0.3142597638510445	3.1222318751471385	False		True	single_id	just_spaces	semisupervised_text_classification_json	15	32	basic	0.0		meanpool		True		466.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2560.628	759	1087	687	1259	1097	739	1069	829	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0939	adam	5	+accuracy	0.36563670411985016	2560.62	00:02:36	15	759	715	687	721	0	717	1069	829	2.6535393021972884	0	0.30517711171662126	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.6395708560943603
754	7	0.37783832879200724	6.679546219961984	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.0					300.0			[1, 2, 3, 4, 5]	442		265.0	cnn	seq2vec	300.0	True	embedding	classifier	2558.928	741	687	731	1145	807	791	765	933	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0022	adam	5	+accuracy	0.9700374531835206	2558.928	00:01:28	11	681	687	731	1145	807	687	765	837	0.17451832486728158	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	11.614888041360038
755	0	0.36603088101725706	1.3666157058307102	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.896	687	687	865	687	909	937	1197	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0156	adam	5	+accuracy	0.9673455056179775	2549.892	00:00:29	4	687	687	865	687	909	937	1143	687	0.09952961247456207	0	0.3478655767484105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.884170511790684
756	0	0.3932788374205268	1.3950859495571681	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.756	869	683	729	731	685	743	695	753	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0201	adam	5	+accuracy	0.9516619850187266	2548.752	00:00:28	4	801	683	729	0	685	743	0	753	0.1546082404417715	0	0.33605812897366033	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.760271276746477
757	14	0.27338782924613986	1.9532073634011404	False		True	single_id	just_spaces	semisupervised_text_classification_json	18	32	basic	0.3		final_state		True		370.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2561.344	697	741	747	869	869	761	917	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0231	adam	5	+accuracy	0.324438202247191	2561.344	00:03:12	18	697	707	747	687	869	0	917	749	1.818414182698682	0	0.26067211625794734	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.076579829624721
758	1	0.3896457765667575	1.6073305913380214	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.872	759	719	737	687	751	805	687	783	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0218	adam	5	+accuracy	0.9695692883895131	2552.872	00:00:33	5	759	719	737	687	751	739	0	783	0.10379374290952521	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.275537150246756
759	7	0.26975476839237056	1.6268980264663697	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.4		meanpool		True		497.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2593.056	747	1051	687	759	761	1225	847	1007	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0935	adam	5	+accuracy	0.2679073033707865	2593.056	00:03:07	11	741	837	0	759	283	1171	847	275	1.6438728919189967	0	0.24159854677565848	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6131719589233398
760	1	0.2652134423251589	1.7418688535690308	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0		attention		True		294.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2562.892	865	741	867	733	687	893	963	721	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0721	adam	5	+accuracy	0.23384831460674158	2562.892	00:00:57	5	687	441	867	685	475	893	963	721	2.1415007056368425	0	0.24069028156221617	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0000658682414465
761	1	0.33424159854677565	1.8547480276652746	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	151		421.0	cnn	seq2vec	300.0	True	embedding	classifier	2559.192	801	1227	685	751	961	849	743	685	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.007	adam	5	+accuracy	0.5878979400749064	2559.192	00:00:42	5	801	465	245	713	241	849	743	685	1.9781407428144961	0	0.2761126248864669	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.337000138419015
762	10	0.2652134423251589	3.592368793487549	False		True	single_id	just_spaces	semisupervised_text_classification_json	14	32	basic	0.4		attention		True		509.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2559.896	1007	851	749	1065	701	791	1065	933	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0726	adam	5	+accuracy	0.22366573033707865	2559.892	00:02:42	14	741	293	687	961	687	791	449	933	4.204673693867658	0	0.24159854677565848	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.5381683826446535
763	6	0.36603088101725706	8.36347713470459	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.488	885	991	1219	1063	903	731	773	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0511	adam	5	+accuracy	0.9444054307116105	2549.436	00:00:51	10	695	955	1219	1063	903	731	773	687	0.3614046081119262	0	0.33605812897366033	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	14.966446604047503
764	1	0.25885558583106266	6.765684577396938	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4		maxpool		True		339.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2558.86	815	743	735	687	877	951	723	713	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0895	adam	5	+accuracy	0.2311563670411985	2558.86	00:00:58	5	687	717	735	687	405	951	723	713	8.235857350995925	0	0.19255222524977295	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.6068737574986045
765	0	0.37783832879200724	1.713574593407767	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3												linear				bag_of_word_counts	classifier	2531.152	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0312	adam	5	+accuracy	0.8169475655430711	2531.148	00:05:29	4	561	561	561	561	561	561	561	561	0.4820760548226396	0	0.3578564940962761	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2629846947533743
766	2	0.36603088101725706	1.7973242725644794	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.4		final_state		True		475.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.112	917	857	787	867	759	747	885	837	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0045	adam	5	+accuracy	0.9763576779026217	2555.112	00:01:17	6	917	857	779	381	759	747	885	837	0.0711902328505275	0	0.36239782016348776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.7784869398389542
